text	labels
Medication improved the ability to activate agonist muscle activity but did not improve the ability to inhibit antagonist activity .	2
Instead , antagonist activity was also increased , resulting in minimal improvements in muscle modulation during sequential reaching movements .	2
The present study examined the relationship between the worsening of symptoms across a 3-5-year period of time and self-reported physical activity in a sample of 51 individuals with multiple sclerosis ( MS ) .	4
Of the 51 participants , 35 reported a worsening of symptoms over the 3-5-year period of time .	1
The worsening of symptoms was associated with significantly and moderately lower levels of self-reported physical activity independent of depression and EDSS scores and MS-disease course ( P = 0.04 ) .	2
This study provides novel evidence that a worsening of symptoms is associated with lower levels of physical activity in individuals with MS.	2
Heart rate variability ( HRV ) as an indirect autonomic assessment provides prognostic information when measured over short time periods in patients with heart failure .	0
Long-term continuous HRV can be measured from an implantable device , but the clinical value of these measurements is unknown .	0
A total of 397 patients with New York Heart Association class III or IV heart failure were studied .	4
Of these , 370 patients had information from their implanted cardiac resynchronization device for mortality risk stratification , and 288 patients had information for measured parameters ( ie , HRV , night heart rate , and patient activity ) and clinical event a	2
Continuous HRV was measured as the standard deviation of 5-minute median atrial-atrial intervals ( SDAAM ) sensed by the device .	2
SDAAM < 50 ms when averaged over 4 weeks was associated with increased mortality risk ( hazard ratio 3.20 , P = 0.02 ) and SDAAM were persistently lower over the entire follow-up period in patients who required hospitalization or died .	2
SDAAM decreased a median of 16 days before hospitalization and returned to baseline after treatment .	2
Automated detection of decreases in SDAAM was 70 % sensitive in detecting cardiovascular hospitalization , with 2.4 false-positives per patient-year of follow-up .	2
This study demonstrates that SDAAM continuously measured from an implanted cardiac resynchronization device is lower in patients at high mortality and hospitalization risk .	2
SDAAM declines as patient status decompensates .	2
Continuous long-term SDAAM may be a useful tool in the clinical management of patients with chronic heart failure .	2
Reconstruction and stabilization of the cervical spine after vertebrectomy is an important goal in the surgical management of spinal metastasis .	0
The authors describe their reconstruction technique using a titanium cage-Silastic tube construct injected with polymethylmethacrylate ( PMMA ) augmented by an anterior cervical plate .	0
The surgical results using this technique are reviewed .	1
Six patients ranging from 43 to 70 years of age underwent resection of metastatic tumor in the cervical spine followed by cage-assisted PMMA reconstruction of the anterior spinal column .	4
The following reconstruction technique was performed .	1
A Silastic tube is incised longitudinally and placed circumferentially around a titanium cage with the opening facing anteriorly .	3
The cage-Silastic tube construct is carefully tapped into the corpectomy defect and filled with PMMA .	3
The final construct is then augmented with anterior cervical plate fixation .	3
Two patients required additional posterior stabilization with lateral mass screws and rods .	2
All patients achieved immediate stabilization , restoration of vertebral body height and normal lordosis , and preservation of the ability to walk independently .	2
Five patients experienced significant palliation of biomechanical neck pain .	2
There were no complications of neurological worsening , postoperative hematoma , wound infection , subsidence , graft dislodgement , or construct failure during a follow-up period of 1 to 19 months ( mean , 6.8 mo ) .	2
Titanium cage-assisted PMMA reconstruction augmented with an anterior cervical plate is an effective means of reconstruction after tumor resection in patients with cervical spinal metastasis .	2
The Silastic tube holds the PMMA within the cage and protects the spinal cord from potential thermal injury .	2
Galanin expression markedly increases in the dorsal root ganglion ( DRG ) after sciatic nerve axotomy and modulates pain behavior and regeneration of sensory neurons .	0
Here , we describe transgenic mice expressing constructs with varying amounts of sequence upstream of the murine galanin gene marked by LacZ .	4
The 20 kb region upstream of the galanin gene recapitulates the endogenous expression pattern of galanin in the embryonic and adult intact DRG and after axotomy .	2
In contrast , 1.9 kb failed to drive LacZ expression in the intact DRG or after axotomy .	2
However , the addition of an additional 2.7 kb of 5 ' flanking DNA ( 4.6 kb construct ) restored the expression in the embryonic DRG and in the adult after axotomy .	2
Sequence analysis of this 2.7 kb region revealed unique 18 and 23 bp regions containing overlapping putative Ets - , Stat - , and Smad-binding sites , and adjacent putative Stat - and Smad-binding sites , respectively .	2
Deletion of the 18 and 23 bp regions from the 4.6 kb construct abolished the upregulation of LacZ expression in the DRG after axotomy but did not affect expression in the embryonic or intact adult DRG .	2
Also , a bioinformatic analysis of the upstream regions of a number of other axotomy-responsive genes demonstrated that the close proximity of putative Ets - , Stat - , and Smad-binding sites appears to be a common motif in injury-induced upregulation in gene	2
Nociceptive pain alerts the body to potential or actual tissue damage .	0
By contrast , neuropathic pain , which results from injury or damage to the nervous system , persists long after all signs of the original injury have disappeared .	0
This type of maladaptive pain presents a significant clinical problem , as it responds poorly or unpredictably to classical analgesics .	0
There is also no single , uniformly well-tolerated drug that is reliably helpful .	0
Current understanding of the etiology of neuropathic pain reveals seven potential targets for therapeutic intervention .	0
These are : 1 ) ectopic activity in damaged peripheral nerves ; 2 ) increased excitability in spinal dorsal horn neurons ; 3 ) restoration or augmentation of GABAergic inhibition in the dorsal horn ; 4 ) supraspinal and affective mechanisms ; 5 ) alterations in the	0
Current therapeutic approaches , using drugs such as gabapentin , anticonvulsants , ketamine or methadone , and potential new approaches are discussed in the context of these seven drug targets .	0
With the growth in enrollment of Medicare patients in HMOs the effectiveness of care received by Medicare/HMO patients continues to be of concern .	0
By considering the relationship of insurance to stage at diagnosis , this study inquires whether HMOs emphasize early diagnosis of colorectal cancer to a greater extent than FFS plans , if particular HMO types ( group/nongroup models ) are more successful in	0
Data for 1329 Medicare patients with colorectal cancer , diagnosed 1987 to 1993 , and residing in northern California , were acquired from a population-based cancer registry .	4
Insurance included two types of Medicare HMOs ( group and nongroup model ) and three fee-for-service ( FFS ) categories Medicare with private supplement , Medicare/Medicaid , and Medicare only .	1
The relationships of insurance to AJCC stage at diagnosis and of insurance to survival following diagnosis were examined , respectively , with logistic regression models and survival analysis ( controlling for age , ethnicity , tumor location , educational level , sex , and hospital type ) .	1
Likelihood of early stage colorectal cancer was greater for Medicare patients in nongroup model HMOs or having private FFS supplements than for those in group model HMOs , Medicare/Medicaid , or Medicare alone .	2
All-cause and colorectal cancer mortality did not differ significantly among Medicare patients with group model HMO , nongroup model HMO and private FFS supplements .	2
Medicare/Medicaid patients experienced significantly greater all-cause mortality than private FFS patients .	2
Differences within this study population in early stage diagnosis of colorectal cancer and breast cancer , respectively , by type of Medicare supplemental insurance may be attributable to which preventive screening measures are included in health plan repor	2
Gas exchange during exercise in patients with cystic fibrosis ( CF ) is characterised by an elevated physiological deadspace to tidal volume ratio .	0
While this has been attributed to alveolar ventilation perfusion mismatch , there are other potential causes of the high proportion of wasted ventilation , including factors relating to the volume and the ventilation of the airway deadspace .	0
CF ( n = 6 , F = 1 , FEV1 26-63 % pred ) and control ( n = 6 , F = 2 ) subjects completed steady-state exercise on a cycle ergometer .	3
Gas exchange was measured breath-by-breath and the volume of the airway deadspace ( V ( Daw ) ) determined using the equal areas method .	1
Exercise data were interpolated to a CO2 output of 0.7 l/min .	1
V ( Daw ) was similar in the two groups both at rest and during exercise .	2
However , the airway deadspace ventilation ( V ( Daw ) ) ( median ( inter-quartile range ) ) , patients , 6.8 ( 5.1-7 .1 ) l/min ; controls , 4.9 ( 3.5-5 .6 ) l/min , P < 0.05 ) was significantly greater in the CF group due to a greater respiratory frequency .	2
These results indicate that in CF patients , abnormally increased V ( Daw ) is an important contributor to the total ( physiological ) deadspace ventilation .	2
Exercise performance in CF might be enhanced by efforts directed at facilitating an increase in exercise tidal volume and therefore the adoption of a more efficient pattern of breathing .	2
Language skills undergo rapid development during the early childhood years , so that by the time children start school they are competent communicators with well established syntactic , semantic and pragmatic abilities for their age .	0
Little is known about the effects of traumatic brain injury ( TBI ) on the acquisition of these language skills during the early childhood years .	0
Fifteen brain injured children , aged between 4-6 years , were divided into three injury groups depending on severity of injury , i.e. mild , moderate and severe , and compared with a matched community control group .	4
They were assessed within 3 months of sustaining their injury on a range of expressive and receptive language tests , and free speech conversation samples , which were analysed pragmatically and syntactically .	1
Results indicated that the severe group performed most poorly on language tasks .	2
It is suggested that linguistic evaluation is an important component of follow up at least for the severe head injured population .	2
Traumatic brain injury ( TBI ) occurs when brain tissue is subjected to stresses and strains at high rates and magnitudes , yet the mechanisms of injury and cellular thresholds are not well understood .	0
The events that occur at the time of and immediately after an insult are hypothesized to initiate cell dysfunction or death following a critical cell strain and strain rate .	0
We analyzed neuronal plasma membrane disruption in two in vitro injury models-fluid shear stress delivered to planar cultures and shear strain induction of 3-D neural cultures .	4
We found that insult severity positively correlated with the degree of membrane disruptions in a heterogeneous fashion in both cell configurations .	2
Furthermore , increased membrane permeability led to increases in electrophysiological disturbance .	2
Specifically , cells that exhibited increased membrane permeability did not fire random action potentials , in contrast to neighboring cells that had intact plasma membranes .	2
This approach provides an experimental framework to investigate injury tolerance criteria as well as mechanistically driven therapeutic strategies .	2
Traumatic brain injury ( TBI ) is the most common cause of death and disability in young adults living in industrialised countries .	0
Over the last few years , there has been an increasing awareness that hypopituitarism can complicate TBI in a significant proportion of survivors : at least 25 % of TBI survivors develop one or more pituitary hormone deficiencies .	0
This remarkably high frequency has changed the traditional concept that hypopituitarism was a rare complication of TBI and suggests that most cases of posttraumatic hypopituitarism remain undiagnosed and untreated in clinical practice .	0
It is therefore reasonable to infer that posttraumatic hypopituitarism may make an important contribution to the high rates of physical and neuropsychiatric morbidity in patients with head injury .	0
There is clearly a need for identification as well as appropriate and timely management of hormone deficiencies in TBI patients to reduce morbidity , aid recovery and rehabilitation and avoid the long-term complications of pituitary failure .	2
Acute unilateral L5 pedicle fracture associated with a pre-existing contralateral spondylolysis is a rare lesion .	0
We report a case in a non-competitive 12-year-old boy .	4
We present the clinical , radiological and specific management of this rare condition .	1
The clinical and radiological draft of this patient was reviewed .	1
The follow-up was 30 months after fracture healing .	1
Some cases reported in the literature were analyzed and our clinical findings and therapeutic strategy was compared and discussed .	1
Non-operative treatment was done including full-time bracing in a modified Boston brace incorporating one thigh for 3 months .	2
Plain radiographs and computed tomographic ( CT ) - scan performed at 3 and 6 months showed progressive healing of the pedicle fracture and no modification of the contralateral isthmic spondylolytic lesion .	2
At final follow-up , the patient was asymptomatic and resumed all his activities .	2
In skeletally immature patients , we think that conservative treatment should be considered as a treatment option for this unusual injury .	2
To investigate the factors influencing the choice of treatment for ectopic pregnancy and to compare the subsequent fertility rates of radical , conservative-surgical or medical treatments .	0
Population-based study of 835 ectopic pregnancies registered between 1992 and 1996 .	4
Auvergne Ectopic Pregnancy Register ( France ) .	1
Four hundred and seventy-six women with tubal ectopic pregnancy who were not using contraception at the time of conception .	4
Subsequent fertility was studied for the 291 women who attempted to conceive again .	1
Comparison of reproductive outcomes according to ectopic pregnancy treatment .	1
Cumulative fertility curves were calculated by the Kaplan-Meier estimator and compared by log rank test for univariate analysis and by Cox regression to take into account confounding variables .	1
Recurrence and fertility rates after ectopic pregnancy .	1
The first treatment given was ` radical ' for 178 women ( 37 % ) , ` conservative-surgical ' for 262 ( 55 % ) , and ` medical ' for 35 ( 8 % ) .	3
The treatment failed in 1 % for radical treatment , 5 % for conservative-surgical treatment , and 36 % for medical treatment .	2
The two-year cumulative rate of recurrence was 27 % with no significant difference between treatments .	2
For women with previous infertility factors ( in particular diseased contralateral tube ) , the treatments differed significantly , with the rate of intrauterine pregnancy lower for radical treatment and higher for medical treatment than for conservative-surg	2
For women with no infertility factor , there was no significant difference between treatments .	2
These results should be confirmed in a controlled trial .	2
The results of this study provide the elements necessary to plan such a trial .	2
Most of the predisposition to hereditary breast and ovarian cancer has been attributed to inherited defects in two tumor suppressor genes BRCA1 and BRCA2 .	0
To explore the contribution of BRCA1 mutations to hereditary breast cancer among Indian women , we examined the coding sequence of the BRCA1 gene in 14 breast cancer patients with a positive family history of breast and/or ovarian cancer .	4
Mutation analysis was carried out using conformation sensitive gel electrophoresis ( CSGE ) followed by sequencing .	3
Three mutations ( 21 % ) in the BRCA1 gene were identified .	2
Two of them are novel mutations of which one is a missense mutation in exon 7 near the RING finger domain , while the other is a one base pair deletion in exon 11 which results in protein truncation .	2
The third mutation , 185 delAG , has been previously described in Ashkenazi Jewish families .	2
To our knowledge this is the first report of a study of germline BRCA1 mutation analysis in familial breast cancer in India .	2
Our data from 14 different families suggests a lower prevalence but definite involvement of germline mutations in the BRCA1 gene among Indian women with breast cancer and a family history of breast cancer .	2
Surgical investigations and interventions account for large health care utilisation and costs , but the scientific evidence for most procedures is still limited .	0
Degenerative conditions affecting the lumbar spine are variously described as lumbar spondylosis or degenerative disc disease ( which we regarded as one entity ) and may be associated with back pain and associated leg symptoms , instability , spinal stenosis	0
The objective of this review was to assess current scientific evidence on the effectiveness of surgical interventions for degenerative lumbar spondylosis .	3
We searched CENTRAL , MEDLINE , PubMed , Spine and ISSLS abstracts , with citation tracking from the retrieved articles .	1
We also corresponded with experts .	1
All data found up to 31 March 2005 are included .	1
Randomised ( RCTs ) or quasi-randomised trials of surgical treatment of lumbar spondylosis .	1
Two authors assessed trial quality and extracted data from published papers .	1
Additional information was sought from the authors if necessary .	1
Thirty-one published RCTs of all forms of surgical treatment for degenerative lumbar spondylosis were identified .	2
The trials varied in quality : only the more recent trials used appropriate methods of randomization , blinding and independent assessment of outcome .	2
Most of the earlier published results were of technical surgical outcomes with some crude ratings of clinical outcome .	2
More of the recent trials also reported patient-centered outcomes of pain or disability , but there is still very little information on occupational outcomes .	2
There was a particular lack of long term outcomes beyond two to three years .	2
Seven heterogeneous trials on spondylolisthesis , spinal stenosis and nerve compression permitted limited conclusions .	2
Two new trials on the effectiveness of fusion showed conflicting results .	2
One showed that fusion gave better clinical outcomes than conventional physiotherapy , while the other showed that fusion was no better than a modern exercise and rehabilitation programme .	2
Eight trials showed that instrumented fusion produced a higher fusion rate ( though that needs to be qualified by the difficulty of assessing fusion in the presence of metal-work ) , but any improvement in clinical outcomes is probably marginal , while there	2
Three trials with conflicting results did not permit any conclusions about the relative effectiveness of anterior , posterior or circumferential fusion .	2
Preliminary results of two small trials of intra-discal electrotherapy showed conflicting results .	2
Preliminary data from three trials of disc arthroplasty did not permit any firm conclusions .	2
Limited evidence is now available to support some aspects of surgical practice .	2
Surgeons should be encouraged to perform further RCTs in this field .	2
The guidelines of the German Orthopaedic Societies regarding the treatment of lateral elbow epicondylitis were analysed on the ground of recently published reviews or randomised placebo-controlled trials ( RCT ) .	0
For the acute phase , reviews or RCTs failed to show a clinical effect beyond placebo if follow-up was extended over 6 weeks .	0
For the chronic phase a current Cochrane review failed to identify any controlled trial regarding surgical procedures during the last decades .	0
Without an adequate control group , it is not possible to draw any meaningful conclusions about the value of this modality of treatment .	2
Therefore surgery is not indicated before repetitive low-energy extracorporeal shock wave therapy ( ESWT ) has been applied .	2
This novel treatment , under strictly standardized conditions , showed effects beyond placebo in independent randomised placebo-controlled trials for follow-up periods of 3 and 6 months .	2
To date there exists no evidence-based therapeutic algorithm for the treatment of acute and chronic tennis elbow .	2
Even medium-term effects should be regarded as either a placebo effect or natural regression to the mean .	2
Metastatic bone disease is a frequent cause of morbidity in advanced cancer patients with a subsequent high incidence of skeletal complications ( fractures , hypercalcemia , spinal cord compression ) and severe pain .	0
The osteolytic process is mainly characterized by an osteoclastic activity of bone resorption and inflammatory activity provoked by various cytokines and prostaglandins .	0
Bisphosphonates represent a new class of drugs with inhibitory activity on bone resorption and on inflammatory processes which revealed themselves to be efficacious in a series of clinical conditions such as tumour-induced hypercalcemia , Paget 's disease ,	0
The aim of this review of the literature is to show the analgesic efficacy of the different bisphosphonates in phase III studies carried out on patients with metastatic bone disease .	4
Medline and Cancerlit database from January 1984 to February 1998 have been considered .	1
From the analysis of the published studies it appears that bisphosphonates and , in particular , intravenous Disodium Pamidronate , are not only able to slow down the progression of the disease and to reduce the onset of skeletal complications but also have	2
Bisphosphonates represent a further valid therapy to add to an already consolidated list of therapies such as radio , chemo and endocrine therapy , analgesic drugs , orthopaedic and physiatric in the pain management of patients with bone metastases .	2
These drugs meet with the patients ' compliance , are well-tolerated as well as having a good cost/efficacy profile .	2
It still remains to be seen if the newer and more potent bisphosphonates such as Ibandronate and Zoledronate can be administered differently from the intravenous route such as by mouth or by patch which are readily accepted by the patient and , moreover , i	2
A very low calorie formula diet ( VLCD ) with physician and dietitian support was used to achieve and maintain weight loss in 408 overweight patients , referred by consultants because of concurrent health problems .	4
The patients had failed to lose weight on conventional diets , and their obesity was considered a significant risk factor in their health .	0
Using 330 or 405 kcal formula diets , the mean rate of weight loss in men was 1.87 kg/week and in women 1.27 kg/week .	2
Women sustained the dieting process over longer periods , with a time to maximum weight loss of 5-72 weeks ( mean 24 ) compared to the achievement in men of 4-40 weeks ( mean 12.5 ) .	2
Sixteen per cent of the patients dropped out in the first 3 weeks .	2
Of the remaining 84 per cent , weight loss to within 80-100 per cent BMI 25 ( target weight ) was achieved by 53 per cent men and 46 per cent women who had completed more than 5 weeks dieting .	2
Women were more complaint than men at weight maintenance follow-up and 58 per cent of the start group were observed for more than 50 weeks ( 50-164 ) , only 10 per cent experiencing weight regain of 20-70 per cent .	2
Physician support was required to adjust medication in patients attending .	2
Complications of obesity were remarkably improved after weight loss .	2
Selective exposure to x-irradiation during infancy , from postnatal days ( PND ) 2-11 in the rat , results in severe hippocampal granule cell hypoplasia .	0
Preweanling ( PND 17-18 ) rats , which suffer such hippocampal granule-cell agenesis , show deficits in patterned single alternation ( PSA ) , a form of memory-based learning .	0
Deficits in short-term memory along with increased arousal have been suggested as characteristic of children diagnosed with attention deficit-hyperactivity disorder ( ADHD ) .	0
We report here on the ameliorating effects of D-amphetamine , a drug commonly used in the treatment of ADHD , before Ritalin , on PSA , after infantile ( PND 2-15 ) exposure to x-irradiation .	0
After i.p. injections of 0.3 mg/kg D-amphetamine , the onset and magnitude of the PSA memory-based discrimination in the x-irradiated preweanling rats was restored to about the level of controls .	2
These results , showing alleviation of x-irradiation-related deficits in short-term memory by D-amphetamine injections , along with our earlier and present results , showing substantial deficits after x-irradiation alone , encourage the hypothesis that hippoc	2
Liquid crystal thermography was used to determine low back skin temperature patterns in 62 patients hospitalized for low back pain and 22 college volunteers with no previous history of back pain .	4
The patients were separated into four groups according to their diagnoses at discharge patients with 1 ) degenerative discogenic lesions , 2 ) acquired lesions , 3 ) congenital and developmental lesions , 4 ) back pain resulting from unknown causes .	1
No significant differences were found between the average equilibrated thermogram temperatures of the control subjects ( 32.4 + / - 0.5 degrees C ) and patient groups .	2
However , the temperature gradients found on the thermograms of patients with discogenic lesions ( 3.1 + / - 0.6 degrees C ) and acquired lesions ( 3.1 + / - 1.0 degrees C ) were significantly greater ( p less than .05 ) than those of the pain-free subjects ( 2.5 + / -	2
Tenderness to palpation was associated with elevated skin temperatures in 80 percent of the patients studied .	2
This study suggests that liquid crystal thermography may be a potentially useful tool for localizing soft tissue trauma in patients with low back pain .	2
Congenital muscular torticollis is due to fibrosis of one or both the heads of sternocleidomastoid muscle .	0
This may also involve the platysma , scalene muscles , and the carotid sheath and may be associated with cervical scoliosis .	0
Conventional surgical procedures leave visible scars .	0
Ramirez , who used the posterior part of the traditional face-lift incision , made perhaps the first attempt at concealing scars .	1
Burstein et al. reported a large series of subcutaneous endoscopic release of torticollis through a hairline approach .	1
Sasaki described an endoscopic two-incision , posterior auricular fold and hairline approach .	1
A technique of transaxillary subcutaneous endoscopy for the release of the sternocleidomastoid muscle in congenital muscular torticollis is described here .	3
This procedure provides direct access to the fibrous bands , enables release without risk of damage to the spinal accessory nerve , external jugular vein , or greater auricular nerve , and leaves no visible neck scars .	3
Two cases of congenital muscular torticollis presenting in adulthood were managed successfully by this technique .	2
The fibrotic part of sternocleidomastoid muscle was released and the normal range of head motion was restored .	2
There were no surgical complications encountered and the patients achieved complete pain free range of movement in six weeks .	2
This technique provides direct and quick access , perpendicular to the line of the fibrotic bands , avoids injury to neurovascular structures and does not leave visible neck scars .	2
Eight patients with a homogeneous syndrome of progressive symmetric spinobulbar spasticity were studied .	4
Clinical features were limited to those associated with dysfunction of the descending motor tracts and included spastic quadriparesis , pseudobulbar affect , spastic dysarthria , hyper-reflexia and bilateral Babinski signs .	1
Lower motor neuron findings were absent and higher cognitive function preserved .	2
Median age of onset was 50.5 yrs and median disease duration was 19 yrs .	2
Neuropathologic features ( including morphometric analysis ) in the single autopsied case confirmed the selective involvement of the motor cortex .	2
There was complete absence of Betz cells from layer 5 of the precentral cortex and the remaining pyramidal cells were significantly smaller than those seen in normal controls .	2
Magnetic resonance imaging ( MRI ) revealed atrophy of the precentral gyrus and positron emission tomography ( PET ) scans showed diminished glucose [ 18F ] fluorodeoxyglucose uptake in the pericentral cortex .	2
Magnetic motor cortex stimulation revealed markedly prolonged central motor conduction times .	2
Glucocorticoids ( GCs ) inhibit bone formation in vivo .	0
In MC3T3-E1 osteoblasts , chronic administration of 1 microm dexamethasone ( DEX ) starting at confluency results in > 98 % inhibition of bone morphogenetic protein 2 ( BMP-2 ) expression and apatite mineral deposition .	0
Here , it is shown that brief exposure to recombinant human BMP-2 ( rhBMP-2 ) , as short as 6 h , is sufficient to induce irreversible commitment to mineralization in DEX-treated cultures .	3
RhBMP-2 dose dependently rescued mineralization but not collagen accumulation in DEX-inhibited cultures .	2
The selective restoration of mineralization was evident in the higher mineral to matrix ratios of DEX/rhBMP -2 co-treated cultures compared with control .	2
We tested the involvement of the runt-related transcription factor 2 ( Runx2 ) in the DEX inhibition and rhBMP-2 rescue of mineralization .	2
Surprisingly , DEX did not decrease Runx2 DNA binding activity , transactivation , or association with the endogenous osteocalcin gene promoter .	2
Furthermore , the rhBMP-2 rescue did not involve Runx2 stimulation , suggesting an important role for factors other than Runx2 in BMP-2 action .	2
Finally , we studied the differentiation-related cell cycle , which persists during commitment to mineralization in untreated cultures , but is inhibited along with mineralization in DEX-treated cultures .	2
Although both rhBMP-2 alone and DEX alone were antimitogenic , rhBMP-2 stimulated this cell cycle in DEX-inhibited cultures .	2
In conclusion , brief rhBMP-2 treatment restores mineralization in DEX-inhibited MC3T3-E1 osteoblasts via a mechanism different from Runx2 stimulation .	2
This restoration may be functionally related to the accompanying rescue of the differentiation-related cell cycle .	2
The efficacy of short term BMP-2 treatment supports the potential of short-lived BMP vectors for skeletal therapy in both traditional and gene therapeutic approaches .	2
The increased resistance of better-educated individuals to the cognitive effects of neuropathology has been conceptualized as reflecting brain reserve .	0
This study examined whether educational level influences the degree of neuropsychological impairment associated with late-life depression .	0
The neuropsychological performances of 115 older depressed patients and of 44 comparison subjects of similar age and education were compared as a function of educational level .	4
While depressed patients performed worse than comparison subjects on all the measures , the severity of this impairment ( with respect to comparison subjects ) did not differ with the educational level of the patients .	2
Brain reserve , as indexed by the patients ' level of education , does not mitigate the cognitive decrements associated with late-life depression .	2
Spinal epidural hematoma ( SEH ) is rare and not without serious sequelae .	0
We report a patient who developed Brown-Séquard syndrome from SEH after fluoroscopic-guided cervical steroid injection and favorable response to methylprednisolone ( MP ) .	0
A 56-year-old man reported immediate sharp shooting pain to the upper extremities on introduction of epidural toughy needle .	4
A total of 5 mL of 0.2 % ropivacaine and 120 mg methylprednisolone acetate suspension was administered at the C6-7 interspace .	3
Within half an hour , a neurologic deficit occurred at C7-8 and right Brown-Séquard syndrome developed .	1
Once SEH was suspected ( 3 hours after onset of neurologic deficit ) , a protocol of high-dose MP intravenous infusion was initiated .	3
Immediate incomplete recovery of motor , sensory , and sphincteric functions was noted within 30 minutes of infusion .	2
Emergency spinal C6-T2 bilateral decompressive laminectomies and evacuation SEH were performed within an expected delay ( 10 hours from the onset of neurologic deficit ) .	2
Fluoroscopic guidance does not take the place of adherence to meticulous technique .	2
An unexplained neurologic deficit after invasive spinal procedures should raise the concern for SEH .	2
Early recognition and emergent evacuation remain the mainstay management for SEH .	2
This case suggests some neuroprotection from MP in cases of cervicothoracic cord compression secondary to traumatic SEH .	2
When potential risks for SEH exist , it is advisable not to administer local anesthetic so as not to interfere with neurologic assessment and delaying the diagnosis .	2
A total of 61 traumatic cervical cord-injured patients were included in this study .	4
Needle electromyography and nerve conduction study were performed at 6 to 24 weeks postinjury .	3
Correlation between the presence of spontaneous electromyographic potentials and the presence of dysesthetic pain , as well as other clinical characteristics including age , gender , level of injury , severity of injury , spasticity , duration of injury , and pe	0
Of the 31 patients who had spontaneous electromyographic potentials in their hands , 27 ( 87 % ) had dysesthetic pain in their limbs .	2
Only 9 ( 30 % ) of the other 30 patients without spontaneous potentials developed dysesthetic pain .	2
A significant correlation ( P < 0.001 ) between the presence of spontaneous electromyographic potential and dysesthetic pain was found .	2
The presence of spontaneous electromyographic potentials was also significantly ( P < 0.05 ) correlated with severity of injury but not with age , gender , injury level , duration of injury , operation , and spasticity .	2
In conclusion , the presence of spontaneous electromyographic potentials in cervical cord-injured patients was significantly related to the presence of dysesthetic pain .	2
They occurred more often in patients with more severe injury .	2
Stress ( insufficient ) sacral bone fracture is a seriously painful disease with discussed and disunited therapy .	0
Older women sufferig from osteoporosis create the main group in which this fracture occurs .	0
Clinically , serious pain in sacral area is the most common symptome .	0
This pain may last for a long time when treated conservatively and it can lead to pacient 's immobilization with related comorbidity .	0
In 2 % of patients , neurological complications can be observed .	0
Authors present summary of published studies and demonstrate an own case treated using percutaneous sacroplasty .	3
We compared the plasma lipoprotein cholesterol , triglyceride , apolipoprotein ( apo ) A-I , apoB , and lipoprotein ( a ) [ Lp ( a ) ] concentrations in a low coronary heart disease ( CHD ) risk population ( n = 440 ) in Taipei with a high CHD risk population ( n = 428 ) in	4
Taipei men had significantly lower low-density lipoprotein cholesterol ( LDL-C ) ( -20 mg/dL , -14 % , P < .01 ) and apoB ( -7 mg/dL , -6 % , P < .05 ) levels and significantly higher high-density lipoprotein cholesterol ( HDL-C ) levels ( 6 mg/dL , 13 % , P < .01	2
Taipei women had significantly lower LDL-C ( -18 mg/dL , -15 % , P < .01 ) and higher HDL-C ( 4 mg/dL , 7 % , P < .01 ) levels than Framingham women .	2
Median concentrations and distributions of Lp ( a ) by sex were similar in Taipei and Framingham .	2
After adjusting for body mass index and smoking status , only differences in total cholesterol and LDL-C levels remained significantly different for both sexes between the two populations ( P < .01 ) .	2
Gender differences for lipids within populations were similar .	2
After adjusting for age , body mass index , and smoking status , women in both Taipei and Framingham had significantly lower mean triglyceride , LDL-C , and apoB levels and significantly higher HDL-C and apoA-I levels than men .	2
Postmenopausal women in Taipei had significantly higher mean total cholesterol , LDL-C , HDL-C , apoA-I , apoB , and Lp ( a ) levels than premenopausal women ( P < .05 ) , whereas in Framingham postmenopausal women had significantly higher total cholesterol , trig	2
Our data are consistent with the concept that plasma lipoprotein cholesterol levels ( especially LDL-C ) but not apolipoprotein values explain some of the twofold difference in age-adjusted CHD mortality between these two populations .	2
This study evaluated the ability of the Orientation Log ( O-Log ) to predict cognitive outcome at rehabilitation discharge , as well as future neuropsychological outcome .	0
The hypothesis was that patients who demonstrated better orientation upon admission would achieve superior functional cognitive outcome at discharge and on subsequent neuropsychological assessment .	0
Sixty individuals receiving inpatient rehabilitation following a new-onset TBI participated .	4
Orientation data was collected using the O-Log during morning bedside rounds .	1
Outcome data was collected at 6 and 12 months post-injury .	1
Significant correlations were found between the O-log and measures of memory , executive functioning , basic verbal skills , and estimated intellectual ability .	2
When compared to the other predictor variables , step-wise multiple regression analyses revealed that the minimum O-Log score was the primary significant predictor of performance on six neuropsychological and functional outcome measures .	2
Results of this study suggest that evaluating orientation with the O-Log during acute rehabilitation may reflect level of injury severity and aid in predicting cognitive outcome .	2
Blunt abdominal trauma with intra-abdominal bleeding is often underdiagnosed or even overlooked at trauma scenes .	0
The purpose of this prospective , multicentre study was to compare the accuracy of physical examination and prehospital focused abdominal sonography for trauma ( PFAST ) to detect abdominal bleeding .	0
Six rescue centres took part in the study from December 2002 to December 2003 , including 230 patients with suspected abdominal injury .	4
The accuracy of physical examination at the scene and PFAST were compared .	1
Later examinations in the emergency department ( ultrasonography and/or computed tomography ) were used as the reference standard .	1
The complete protocol and follow-up was obtained in 202 patients .	1
The sensitivity , specificity and accuracy of PFAST were 93 per cent , 99 per cent and 99 per cent , respectively , compared with 93 per cent , 52 per cent and 57 per cent for physical examination at the scene .	2
